"Location Number","Location Name","Location Type","Address 1","Address 2","City","State","Zip Code","Telephone Number","District","Servicing Locations","Physical Close Date","Last Modified Date","Latitude","Longitude"
"541","SARATOGA SPRINGS NY","Store","3062 Route 50","","Saratoga Springs","NY - New York","12866","518-583-1785","MM 682 Albany","726;781;777;65;615;1372","","11/28/2024","0.0","0.0"
"1091","PLATTSBURGH NY","Store","60 Smithfield Blvd","Ste 109","Plattsburgh","NY - New York","12901","518-561-2359","MISCELLANEOUS","726;781;777;65;615;1372","10/30/2021","08/08/2024","44.7002698","-73.4902732"
"1127","DEWITT NY","Store","3401 Erie Blvd E","","Dewitt","NY - New York","13214","315-449-1784","MM 545 DeWitt","723;781;777;65;623;1372","","11/28/2024","43.0477215","-76.0657231"
"545","NEW HARTFORD NY","Store","4725 Commercial Dr","","New Hartford","NY - New York","13413","315-736-8710","MM 545 DeWitt","726;781;777;65;615;1372","","11/28/2024","43.09286295","-75.30881449271733"
"1089","WATERTOWN NY","Store","21085 Salmon Run Mall Loop W","","Watertown","NY - New York","13601","315-782-0867","MM 545 DeWitt","723;781;777;65;623;1372","","11/28/2024","43.9787957","-75.9515675"
"2496","NICHOLS SEC MK WH","Store","55 BERRY RD","","NICHOLS","NY - New York","13812","999-999-9999","MISCELLANEOUS","715;781;777;65;615;1372","","08/08/2024","42.0609207","-76.320826990151"
"1380","VESTAL NY","Store","3209 Vestal Pkwy E","","Vestal","NY - New York","13850","607-777-1489","MM 547 Vestal","715;781;777;65;615;1372","","11/28/2024","42.09695675","-75.99733982848085"
"1131","HAMBURG NY","Store","3701 McKinley Pkwy","Ste 114","Buffalo","NY - New York","14219","716-824-2670","MM 531 Amherst","723;781;777;65;623;1372","","11/28/2024","42.784430650000004","-78.80767129285158"
"1152","WALDEN GALLERIA NY","Store","1 Galleria Dr","J107","Cheektowaga","NY - New York","14225","716-681-5406","MM 531 Amherst","723;781;777;65;623;1372","","11/28/2024","42.9143038","-78.7625229"
"459","AMHERST NY","Store","1585 Niagara Falls Blvd","","Amherst","NY - New York","14228","716-837-9080","MM 531 Amherst","723;781;777;65;623;1372","","11/28/2024","42.99807075","-78.81553861975954"
"1541","VICTOR NY","Store","7550 Commons Blvd","","Victor","NY - New York","14564","585-421-4099","MM 683 Henrietta","723;781;777;65;623;1372","","11/28/2024","43.0339249","-77.4489098047845"
"433","HENRIETTA NY","Store","2345 Marketplace Dr","","Rochester","NY - New York","14623","585-292-0250","MM 683 Henrietta","723;781;777;65;623;1372","","11/28/2024","43.07914925","-77.63288456551608"
"1400","GREECE NY","Store","2833 W Ridge Rd","Ste 18","Rochester","NY - New York","14626","585-225-4690","MM 683 Henrietta","723;781;777;65;623;1372","","11/28/2024","43.2086132","-77.7057377"
"384","ITHACA NY","Store","40 Catherwood Rd","","Ithaca","NY - New York","14850","607-257-6824","MM 547 Vestal","723;781;777;65;623;1372","","11/28/2024","42.4837579","-76.491146"
"1036","BIG FLATS NY","Store","950 County Road 64","Ste 300","Elmira","NY - New York","14903","607-739-9471","MM 547 Vestal","715;781;777;65;615;1372","","11/28/2024","42.1533356","-76.8714535"
"586","SOUTH HILLS PA","Store","5000 Alicia Dr","","Bethel Park","PA - Pennsylvania","15102","412-835-1255","MM 701 Monroeville","723;87;777;65;623;1372","","11/28/2024","40.34647805","-80.04466894543876"
"432","MONROEVILLE PA","Store","200 Mall Circle Dr","","Monroeville","PA - Pennsylvania","15146","412-856-7344","MM 701 Monroeville","723;87;777;65;623;1372","","11/28/2024","40.4311385","-79.7999225517732"
"588","CENTURY III PA","Store","473 Clairton Blvd","","Pittsburgh","PA - Pennsylvania","15236","412-650-6240","MM 701 Monroeville","723;87;777;65;623;1372","","11/28/2024","40.3348524","-79.9446864"
"585","NORTH HILLS PA","Store","4801 McKnight Rd","Ste 30","Pittsburgh","PA - Pennsylvania","15237","412-635-6110","MM 672 N Fayette","723;87;777;65;623;1372","","11/28/2024","40.5226822","-80.00653302829332"
"584","NORTH FAYETTE PA","Store","430 Home Dr","","Pittsburgh","PA - Pennsylvania","15275","412-490-2080","MM 672 N Fayette","723;87;777;65;623;1372","","11/28/2024","0.0","0.0"
"595","GREENSBURG PA","Store","125 Donohoe Rd","","Greensburg","PA - Pennsylvania","15601","724-838-8901","MM 701 Monroeville","723;87;777;65;623;1372","","11/28/2024","40.3050227","-79.5095331528367"
"1267","JOHNSTOWN PA","Store","430 Town Centre Dr","","Johnstown","PA - Pennsylvania","15904","814-262-4699","MM 680 St College","723;87;777;65;623;1372","","11/28/2024","40.2777505","-78.8428998"
"825","CRANBERRY PA","Store","1000 Cranberry Square Dr","","Cranberry Township","PA - Pennsylvania","16066","724-778-8300","MM 672 N Fayette","723;87;777;65;623;1372","","11/28/2024","40.69043895","-80.10578914854003"
"3124","IHA MARKET 24","Store","1000 CRANBERRY SQUARE DR","","CRANBERRY TOWNSHIP","PA - Pennsylvania","16066","888-237-8289","MISCELLANEOUS","723;87;777;65;610;1372","05/02/2024","08/08/2024","40.69043895","-80.10578914854003"
"597","ERIE PA","Store","6650 Peach St","","Erie","PA - Pennsylvania","16509","814-860-8487","MM 658 Youngstown","723;87;777;65;623;1372","","11/28/2024","42.0571095","-80.09228"
"1015","ALTOONA PA","Store","1721 Osgood Dr","","Altoona","PA - Pennsylvania","16602","814-949-6750","MM 680 St College","723;781;777;65;623;1372","","11/28/2024","40.491814899999994","-78.38341878057125"
"369","STATE COLLEGE PA","Store","1650 N Atherton St","","State College","PA - Pennsylvania","16803","814-237-5610","MM 680 St College","723;781;777;65;623;1372","","11/28/2024","40.8067667","-77.89481881238835"
"1478","MECHANICSBURG PA","Store","6416 Carlisle Pike","Ste 3400","Mechanicsburg","PA - Pennsylvania","17050","717-795-1741","MM 696 York","722;781;777;65;622;1372","","11/28/2024","40.24719735","-77.00888627201564"
"2499","3PP Recomm Group PA","Store","270 Old Silver Springs Rd","","Mechanicsburg","PA - Pennsylvania","17050","999-999-9999","MISCELLANEOUS","722;781;777;65;622;1372","","06/25/2024","40.221688110987735","-77.00574087347584"
"547","HARRISBURG EAST PA","Store","5000 Jonestown Rd","","Harrisburg","PA - Pennsylvania","17112","717-651-0980","MM 696 York","722;781;777;65;622;1372","","11/28/2024","40.3078369","-76.805527128638"
"1087","YORK PA","Store","2865 Concord Rd","","York","PA - Pennsylvania","17402","717-840-4530","MM 696 York","722;84;777;65;622;1372","","11/28/2024","39.98483565","-76.6710985685834"
"1197","LANCASTER PA","Store","1700 Fruitville Pike","Ste G","Lancaster","PA - Pennsylvania","17601","717-391-7459","MM 696 York","722;84;777;65;622;1372","","11/28/2024","40.06852485","-76.32116090368821"
"1039","MUNCY PA","Store","115 Lycoming Mall Cir","","Muncy","PA - Pennsylvania","17756","570-546-7115","MISCELLANEOUS","715;781;777;65;615;1372","03/05/2022","08/09/2024","41.245079167285795","-76.8316931322386"
"1794","SELINSGROVE PA","Store","110 Marketplace Blvd","","Selinsgrove","PA - Pennsylvania","17870","570-372-2639","MM 525 Scranton/Wlks","722;781;777;65;622;1372","","11/28/2024","40.840864249999996","-76.8314782"
"1403","BETHLEHEM PA","Store","4413 Birkland Pl","","Easton","PA - Pennsylvania","18045","610-250-2689","MM 540 Lehigh Vlly","715;781;777;65;615;1372","","11/28/2024","40.6575087","-75.285724"
"587","WHITEHALL PA","Store","1504 Macarthur Rd","","Whitehall","PA - Pennsylvania","18052","610-432-6956","MM 540 Lehigh Vlly","715;781;777;65;615;1372","","11/28/2024","40.6284332","-75.48562713808323"
"1442","STROUDSBURG PA","Store","300 Shoppes Stroud","","Stroudsburg","PA - Pennsylvania","18360","570-476-1421","MM 540 Lehigh Vlly","715;781;777;65;615;1372","","11/28/2024","0.0","0.0"
"341","SCRANTON PA","Store","959 Viewmont Dr","","Dickson City","PA - Pennsylvania","18519","570-346-8977","MM 525 Scranton/Wlks","715;781;777;65;615;1372","","11/28/2024","41.4553243","-75.6510870744392"
"342","WILKES BARRE PA","Store","449 Arena Hub Plz","","Wilkes Barre","PA - Pennsylvania","18702","570-819-0719","MM 525 Scranton/Wlks","715;781;777;65;615;1372","","11/28/2024","41.24034425","-75.83993324338724"
"1395","QUAKERTOWN PA","Store","646 N West End Blvd","","Quakertown","PA - Pennsylvania","18951","215-804-0039","MM 540 Lehigh Vlly","715;84;777;65;615;1372","","11/28/2024","40.4607904","-75.3716752"
"577","OXFORD VALLEY PA","Store","310 Commerce Blvd","The Court at Oxford Valley","Fairless Hills","PA - Pennsylvania","19030","215-949-3006","MM 235 Princeton/Oxd","715;84;777;65;615;1372","","11/28/2024","40.1885034","-74.8656335"
"582","SPRINGFIELD PA","Store","642 Baltimore Pike","","Springfield","PA - Pennsylvania","19064","610-604-7474","MM 532 Delaware N","715;84;777;65;615;1372","","11/28/2024","39.9202527","-75.32783263717913"
"576","WILLOW GROVE PA","Store","1130 Easton Rd","","Willow Grove","PA - Pennsylvania","19090","215-784-7020","MM 235 Princeton/Oxd","715;84;777;65;615;1372","","11/28/2024","40.157144942031046","-75.12193384751397"
"3125","IHA MARKET 25","Store","1130 EASTON RD","STE B","WILLOW GROVE","PA - Pennsylvania","19090","800-548-0828","MISCELLANEOUS","715;84;777;65;615;1372","05/02/2024","08/08/2024","40.157144942031046","-75.12193384751397"
"589","NE PHILADELPHIA PA","Store","9733 Roosevelt Blvd","","Philadelphia","PA - Pennsylvania","19114","215-676-7206","MM 235 Princeton/Oxd","715;84;777;65;615;1372","","11/28/2024","40.0949924","-75.0177375"
"898","S PHILADELPHIA PA","Store","2300 S Christopher Columbus Bl","","Philadelphia","PA - Pennsylvania","19148","215-336-2212","MM 539 South Jersey","715;84;777;65;615;1372","","11/28/2024","0.0","0.0"
"1764","DOWNINGTOWN PA","Store","10 Quarry Rd","Spc G1","Downingtown","PA - Pennsylvania","19335","610-873-2312","MM 532 Delaware N","715;84;777;65;615;1372","","11/28/2024","40.0171008","-75.6764845"
"197","KING OF PRUSSIA PA","Store","310 Goddard Blvd","","King Of Prussia","PA - Pennsylvania","19406","610-265-7718","MISCELLANEOUS","715;84;777;65;615;1372","10/30/2021","08/08/2024","40.09141407740314","-75.39796185066245"
"2178","YB King o Prussia PA","Store","340 W Dekalb Pike","","King of Prussia","PA - Pennsylvania","19406","999-999-9999","MISCELLANEOUS","715;84;777;65;615;1372","","06/25/2024","40.091865","-75.372175"
"1193","COLLEGEVILLE PA","Store","400 Front St","Ste 4","Collegeville","PA - Pennsylvania","19426","610-409-7879","MM 530 Philly West","715;84;777;65;615;1372","","11/28/2024","40.16377855","-75.48030157345033"
"525","MONTGOMERYVILLE  PA","Store","801 Bethlehem Pike","","North Wales","PA - Pennsylvania","19454","215-855-3528","MM 530 Philly West","715;84;777;65;615;1372","","11/28/2024","40.2375947","-75.23847477040775"
"448","PLYMOUTH MEETING PA","Store","2010 Chemical Rd","","Plymouth Meeting","PA - Pennsylvania","19462","610-567-2835","MM 530 Philly West","715;84;777;65;615;1372","","11/28/2024","40.102833849999996","-75.29530266852638"
"580","READING PA","Store","1701 Crossing Dr","Berkshire Crossing","Wyomissing","PA - Pennsylvania","19610","610-375-3340","MM 530 Philly West","715;781;777;65;615;1372","","11/28/2024","40.348118299999996","-75.96623119692958"
"1480","CHRISTIANA DE","Store","2700 Fashion Center Blvd","","Newark","DE - Delaware","19702","302-369-7015","MM 532 Delaware N","715;84;777;65;615;1372","","11/28/2024","39.6725192","-75.6470845"
"465","CONCORD PIKE DE","Store","4807 Concord Pike","","Wilmington","DE - Delaware","19803","302-477-0305","MM 532 Delaware N","715;84;777;65;615;1372","","11/28/2024","39.8264569","-75.5426436"
"842","DOVER DE","Store","1165 N Dupont Hwy","","Dover","DE - Delaware","19901","302-677-0200","MM 532 Delaware N","715;84;777;65;615;1372","","11/28/2024","39.1891955","-75.5379655"
"1092","COLUMBIA HEIGHTS DC","Store","3100 14th St NW","STE 203","Washington","DC - District Of Columbia","20010","202-387-6150","MM 575 Bail Cross","722;84;777;65;622;1372","","11/28/2024","38.9298584","-77.03332391453975"
"356","MANASSAS VA","Store","7665 Sudley Rd","","Manassas","VA - Virginia","20109","703-257-7474","MISCELLANEOUS","722;84;777;65;622;1372","03/05/2022","08/09/2024","38.7907714","-77.51329277574823"
"2655","MANASSAS OUTLET","Store","7665 Sudley Rd","","Manassas","VA - Virginia","20109","703-396-6922","MM 574 Fairlakes","722;84;777;65;622;1372","","11/28/2024","38.7907714","-77.51329277574823"
"1449","GAINESVILLE VA","Store","13093 Gateway Center Dr","","Gainesville","VA - Virginia","20155","571-248-4944","MM 574 Fairlakes","722;84;777;65;622;1372","","11/28/2024","38.7939191","-77.60362501270481"
"146","STERLING VA","Store","45575 Dulles Eastern Plz","Ste 188","Sterling","VA - Virginia","20166","703-430-2150","MM 574 Fairlakes","722;84;777;65;622;1372","","11/28/2024","39.023321949999996","-77.422186999941"
"1022","LEESBURG VA","Store","609 Potomac Station Dr","","Leesburg","VA - Virginia","20176","703-669-4100","MM 574 Fairlakes","722;84;777;65;622;1372","","11/28/2024","39.0977473","-77.5282246"
"446","WALDORF MD","Store","11725 Berry Rd","","Waldorf","MD - Maryland","20603","301-632-5740","MM 576 Potomac Mil","722;84;777;65;622;1372","","11/28/2024","38.62677185","-76.91236476702139"
"1003","LEXINGTON PARK MD","Store","45235 Worth Ave","","California","MD - Maryland","20619","301-737-6252","MM 576 Potomac Mil","722;84;777;65;622;1372","","11/28/2024","38.2968319","-76.5102042"
"1776","WOODMORE TWNE CTR MD","Store","2300 Petrie Ln","","Lanham","MD - Maryland","20706","301-341-6739","MM 571 Annapolis","722;84;777;65;622;1372","","11/28/2024","38.92194265","-76.84606874673423"
"265","LAUREL MD","Store","14160 Baltimore Ave","Laurel Lakes Centre","Laurel","MD - Maryland","20707","301-497-1890","MM 572 Columbia","722;84;777;65;622;1372","","11/28/2024","39.084582749999996","-76.86469786783601"
"3123","IHA MARKET 23","Store","14160 BALTIMORE AVE","","LAUREL","MD - Maryland","20707","888-237-8289","MISCELLANEOUS","722;84;777;65;615;1372","05/02/2024","08/08/2024","39.084582749999996","-76.86469786783601"
"486","BOWIE MD","Store","15800 Collington Rd","","Bowie","MD - Maryland","20716","301-464-3080","MISCELLANEOUS","722;84;777;65;622;1372","09/21/2023","08/09/2024","38.945191550000004","-76.73073535868087"
"2549","BOWIE OUTLET","Store","15800 Collington Rd","","Bowie","MD - Maryland","20716","301-464-4961","MM 571 Annapolis","722;84;777;65;622;1372","","11/28/2024","38.945191550000004","-76.73073535868087"
"2508","COLLEGE PARK MD","Store","4710 Cherry Hill Rd","","College Park","MD - Maryland","20740","301-982-2639","MISCELLANEOUS","722;84;777;65;622;1372","07/08/2023","08/08/2024","39.0170528","-76.92939596270764"
"293","ROCKVILLE MD","Store","1200 Rockville Pike","","Rockville","MD - Maryland","20852","301-984-1479","MM 577 Rockville","722;84;777;65;622;1372","","11/28/2024","39.069981150000004","-77.13016925852706"
"2176","YB North Bethesda MD","Store","11610 Rockville Pike","","Rockville","MD - Maryland","20852","999-999-9999","MISCELLANEOUS","722;84;777;65;622;1372","","06/25/2024","39.070753327663226","-77.1319706282864"
"819","GERMANTOWN MD","Store","20914 Frederick Rd","","Germantown","MD - Maryland","20876","240-686-1221","MM 577 Rockville","722;84;777;65;622;1372","","11/28/2024","39.20008695","-77.25165966737285"
"288","GAITHERSBURG MD","Store","15750 Shady Grove Rd","","Gaithersburg","MD - Maryland","20877","301-990-8839","MM 577 Rockville","722;84;777;65;622;1372","10/26/2024","11/01/2024","39.114413978723405","-77.1861089574468"
"1129","WHEATON MD","Store","10901 Georgia Ave","","Wheaton","MD - Maryland","20902","301-942-1877","MM 577 Rockville","722;84;777;65;622;1372","","11/28/2024","39.0346048","-77.04862753322615"
"296","BEL AIR MD","Store","602 Boulton St","Harford Mall Annex","Bel Air","MD - Maryland","21014","410-893-6101","MM 570 Towson","722;84;777;65;622;1372","","11/28/2024","39.5286678","-76.35951735782652"
"290","GLEN BURNIE MD","Store","6722 Ritchie Hwy","","Glen Burnie","MD - Maryland","21061","410-787-3139","MM 572 Columbia","722;84;777;65;622;1372","","11/28/2024","39.19078465","-76.6154354881579"
"263","COLUMBIA MD","Store","8251 Gateway Overlook Dr","","Elkridge","MD - Maryland","21075","410-872-9448","MM 572 Columbia","722;84;777;65;622;1372","","11/28/2024","39.184602749999996","-76.79363326937248"
"1692","BALTIMRE FLD SVC","Store","6680 BUSINESS PKWY","","ELKRIDGE","MD - Maryland","21075","781-953-1395","MISCELLANEOUS","726;781;777;65;623;1372","","08/08/2024","39.18543095","-76.77579154656476"
"1053","ARUNDEL MILLS MD","Store","7000 Arundel Mills Cir","Ste F1","Hanover","MD - Maryland","21076","410-540-8340","MISCELLANEOUS","722;84;777;65;622;1372","10/30/2021","08/08/2024","39.1596579","-76.723355"
"149","TOWSON MD","Store","1717 York Rd","","Timonium","MD - Maryland","21093","410-561-2260","MM 570 Towson","722;84;777;65;622;1372","","11/28/2024","39.42733669565217","-76.62005102173913"
"2638","LUTHERVILLE OUTLET","Store","160 W Ridgely Rd","","Lutherville Timonium","MD - Maryland","21093","410-427-2829","MISCELLANEOUS","722;84;777;65;622;1372","11/04/2023","08/08/2024","39.4289564","-76.6264027"
"1436","OWINGS MILLS MD","Store","10400 Owings Mills Blvd","","Owings Mills","MD - Maryland","21117","443-394-0620","MM 570 Towson","722;84;777;65;622;1372","","11/28/2024","39.419756050000004","-76.77920558387457"
"622","BALTIMORE - SVC","Store","7550 Perryman Ct","DOCK DOOR 902","Curtis Bay","MD - Maryland","21226","410-579-8113","Baltimore","722;77;72;65;622","","08/28/2024","0.0","0.0"
"1238","BALTIMORE SALE EVENT","Store","7550 Perryman Ct","","Curtis Bay","MD - Maryland","21226","410-579-8869","MISCELLANEOUS","722;84;777;65;615;1372","","08/08/2024","0.0","0.0"
"159","WHITE MARSH MD","Store","5200 Campbell Blvd","Nottingham Square","Nottingham","MD - Maryland","21236","410-931-3107","MM 570 Towson","722;84;777;65;622;1372","","11/28/2024","39.372742099999996","-76.45417853181384"
"163","ANNAPOLIS MD","Store","2643 Housley Rd","Gateway Village Shopping Ctr","Annapolis","MD - Maryland","21401","410-571-9011","MM 571 Annapolis","722;84;777;65;622;1372","","11/28/2024","38.9860699","-76.5552293"
"427","FREDERICK MD","Store","7300 Guilford Dr","","Frederick","MD - Maryland","21704","301-662-6130","MM 578 Frederick","722;84;777;65;622;1372","","11/28/2024","39.397249599999995","-77.41603912884382"
